Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
9/14/2018,11:43:13,4,23902,Male,Web,Member,Electronic,Apple Laptop,250,1,0.2,160,16,High,credit_card
1/29/2018,21:49:11,3,20770,Female,Web,Member,Electronic,Mixer/Juicer,83,3,0.1,27.7,2.8,Medium,e_wallet
1/24/2018,18:07:14,10,32238,Female,Web,Member,Electronic,LED,192,2,0.2,92.8,9.3,High,credit_card
9/9/2018,17:09:21,7,42109,Female,Web,Member,Electronic,LCD,65,1,0.1,13,1.3,High,credit_card
2/11/2018,21:42:39,5,58903,Male,Web,Member,Electronic,Speakers,130,4,0.1,34.4,3.4,Critical,credit_card
10/23/2018,12:07:31,1,29485,Female,Web,Member,Electronic,Samsung Mobile,220,4,0.2,122.4,12.2,Critical,credit_card
5/25/2018,21:15:02,1,43133,Male,Web,Member,Electronic,Watch,104,1,0.1,23,2.3,High,e_wallet
9/3/2018,19:20:39,5,45743,Female,Web,Member,Electronic,Fans,149,1,0.1,61.6,6.2,Critical,credit_card
10/29/2018,10:01:22,3,34607,Female,Web,Member,Electronic,Iron,222,1,0.1,139.8,14,Medium,credit_card
12/26/2018,10:53:16,3,57869,Female,Web,Member,Electronic,Tablet,199,2,0.2,103.1,10.3,Medium,credit_card
12/21/2018,11:32:01,5,57919,Male,Web,Member,Electronic,Mouse,111,4,0.2,13.2,1.3,High,credit_card
9/16/2018,20:59:52,7,30541,Male,Web,Member,Electronic,Keyboard,33,1,0.1,33,3.3,Medium,money_order
5/18/2018,20:43:41,3,38686,Female,Web,Member,Electronic,Apple Laptop,250,3,0.2,155,15.5,Medium,credit_card
7/22/2018,18:41:47,3,10810,Male,Web,Member,Electronic,Mixer/Juicer,83,2,0.2,41.5,4.2,Medium,credit_card
11/1/2018,14:36:25,7,13039,Male,Web,Member,Electronic,LED,192,1,0.1,83.2,8.3,Critical,credit_card
7/18/2018,17:09:11,7,10228,Female,Web,Member,Electronic,LCD,65,2,0.2,32.5,3.3,Medium,e_wallet
5/24/2018,13:09:25,7,26714,Female,Web,Member,Electronic,Speakers,130,1,0.2,44.8,4.5,High,credit_card
9/25/2018,17:10:47,7,41642,Male,Web,Member,Electronic,Samsung Mobile,220,4,0.2,122.4,12.2,Medium,credit_card
1/13/2018,14:49:14,2,43546,Female,Web,Member,Electronic,Watch,104,1,0.2,13.6,1.4,Medium,credit_card
8/12/2018,20:51:15,5,31518,Female,Web,Member,Electronic,Fans,149,4,0.1,51.1,5.1,High,credit_card
9/20/2018,10:14:24,8,14494,Male,Web,Member,Electronic,Iron,222,3,0.2,108.7,10.9,High,credit_card
12/18/2018,19:09:39,1,29737,Female,Web,Member,Electronic,Tablet,199,1,0.2,109.1,10.9,Medium,money_order
11/7/2018,9:13:03,10,22067,Male,Web,Member,Electronic,Mouse,111,2,0.2,19.9,2,High,credit_card
7/23/2018,22:35:09,9,32761,Male,Web,Member,Electronic,Keyboard,33,1,0.1,6.6,0.7,High,credit_card
11/20/2018,18:12:53,7,37659,Male,Web,Member,Electronic,Apple Laptop,250,4,0.2,120,12,Critical,money_order
6/5/2018,18:10:09,5,26304,Female,Web,Member,Electronic,Mixer/Juicer,83,4,0.2,20.8,2.1,High,credit_card
4/27/2018,14:53:08,7,14978,Male,Web,Member,Electronic,LED,192,3,0.1,94.7,9.5,High,credit_card
9/25/2018,14:16:47,4,40840,Male,Web,Member,Electronic,LCD,65,3,0.2,21.7,2.2,Medium,credit_card
1/10/2018,8:14:54,7,20002,Male,Web,Member,Electronic,Speakers,130,1,0.2,47.4,4.7,Medium,credit_card
8/27/2018,12:37:54,6,35878,Female,Web,Member,Electronic,Samsung Mobile,220,4,0.1,131.2,13.1,High,e_wallet
12/17/2018,18:43:55,6,52032,Female,Web,Member,Electronic,Watch,104,4,0.2,15.7,1.6,Medium,credit_card
10/23/2018,21:46:52,3,38085,Female,Web,Member,Electronic,Fans,149,3,0.1,55.6,5.6,Medium,credit_card
9/4/2018,11:31:30,7,46190,Male,Web,Member,Electronic,Iron,222,2,0.2,119.8,12,High,credit_card
9/24/2018,14:20:00,5,49155,Female,Web,Member,Electronic,Tablet,199,4,0.2,87.2,8.7,Medium,credit_card
10/6/2018,22:03:39,10,26121,Female,Web,Member,Electronic,Mouse,111,1,0.1,29.9,3,Medium,credit_card
10/6/2018,14:23:26,3,11996,Female,Web,Member,Electronic,Keyboard,33,2,0.2,16.5,1.7,High,credit_card
10/2/2018,21:29:17,3,43679,Female,Web,Member,Electronic,Apple Laptop,250,1,0.2,160,16,High,credit_card
7/23/2018,21:45:43,10,35989,Male,Web,Member,Electronic,Mixer/Juicer,83,1,0.2,16.6,1.7,High,credit_card
10/26/2018,21:26:08,5,49235,Male,Web,Member,Electronic,LED,192,2,0.2,104.3,10.4,High,credit_card
7/30/2018,15:28:17,1,48718,Female,Web,Member,Electronic,LCD,65,4,0.2,16.3,1.6,Medium,credit_card
3/10/2018,11:01:24,3,28347,Male,Web,Member,Electronic,Speakers,130,4,0.1,44.8,4.5,High,credit_card
2/24/2018,17:09:08,7,45662,Male,Web,Member,Electronic,Samsung Mobile,220,3,0.2,113.6,11.4,Medium,credit_card
5/20/2018,15:46:48,3,21164,Female,Web,Member,Electronic,Watch,104,1,0.2,13.6,1.4,Critical,e_wallet
9/27/2018,0:12:53,3,52953,Male,Web,Member,Electronic,Fans,149,2,0.1,60.1,6,Medium,money_order
5/11/2018,13:28:31,2,54409,Female,Web,Member,Electronic,Iron,222,2,0.2,119.8,12,High,credit_card
7/10/2018,12:19:44,4,51952,Male,Web,Member,Electronic,Tablet,199,1,0.1,113,11.3,Medium,credit_card
6/8/2018,12:54:10,1,52939,Female,Web,Member,Electronic,Mouse,111,1,0.2,3.3,0.3,High,credit_card
7/3/2018,19:27:58,10,45013,Male,Web,Member,Electronic,Keyboard,33,1,0.2,6.6,0.7,Critical,money_order
9/21/2018,14:48:58,2,12304,Male,Web,Member,Electronic,Apple Laptop,250,2,0.1,165,16.5,High,credit_card
3/16/2018,12:04:31,9,22526,Female,Web,Member,Electronic,Mixer/Juicer,83,2,0.2,41.5,4.2,High,money_order
12/16/2018,10:14:09,4,17993,Male,Web,Member,Electronic,LED,192,1,0.1,102.4,10.2,Medium,credit_card
1/3/2018,13:49:56,6,41955,Male,Web,Member,Electronic,LCD,65,2,0.2,32.5,3.3,High,credit_card
10/2/2018,12:20:29,4,46468,Female,Web,Member,Electronic,Speakers,130,1,0.2,44.8,4.5,Medium,credit_card
5/30/2018,19:07:22,9,48162,Male,Web,Member,Electronic,Samsung Mobile,220,2,0.2,118,11.8,High,credit_card
8/27/2018,16:36:39,1,47560,Female,Web,Member,Electronic,Watch,104,1,0.1,8.4,0.8,High,credit_card
3/11/2018,13:47:29,6,45393,Female,Web,Member,Electronic,Fans,149,1,0.1,67.5,6.8,High,money_order
10/21/2018,22:16:40,4,32058,Female,Web,Member,Electronic,Iron,222,1,0.1,139.8,14,Medium,credit_card
5/24/2018,11:02:12,1,36195,Female,Web,Member,Electronic,Tablet,199,4,0.2,79.2,7.9,Medium,money_order
9/5/2018,15:59:54,10,28445,Female,Web,Member,Electronic,Mouse,111,3,0.2,14.4,1.4,Medium,credit_card
5/18/2018,2:07:42,6,16728,Male,Web,Member,Electronic,Keyboard,33,2,0.1,16.5,1.7,Medium,credit_card
3/11/2018,17:06:48,5,50335,Male,Web,Member,Electronic,Apple Laptop,250,2,0.2,160,16,Medium,credit_card
9/14/2018,23:45:31,1,32161,Female,Web,Member,Electronic,Mixer/Juicer,83,3,0.2,27.7,2.8,High,credit_card
7/20/2018,17:40:32,9,27612,Female,Web,Member,Electronic,LED,192,1,0.2,92.8,9.3,High,e_wallet
10/11/2018,16:22:58,4,56969,Male,Web,Member,Electronic,LCD,65,4,0.2,16.3,1.6,High,money_order
6/30/2018,16:32:42,1,34287,Female,Web,Member,Electronic,Speakers,130,1,0.2,37,3.7,High,debit_card
4/25/2018,18:33:35,9,14142,Male,Web,Member,Electronic,Samsung Mobile,220,1,0.2,85,8.5,Medium,money_order
10/22/2018,13:29:32,7,26377,Female,Web,Member,Electronic,Watch,104,3,0.1,20.9,2.1,Medium,credit_card
6/25/2018,18:04:52,2,35458,Female,Web,Member,Electronic,Fans,149,1,0.1,46.7,4.7,Medium,credit_card
7/22/2018,20:00:50,8,23596,Female,Web,Member,Electronic,Iron,222,4,0.1,115.4,11.5,High,credit_card
6/25/2018,18:43:52,10,10987,Female,Web,First SignUp,Electronic,Tablet,199,1,0.2,111,11.1,Medium,credit_card
11/23/2018,12:12:07,2,38481,Female,Web,Member,Electronic,Mouse,111,1,0.1,29.9,3,Medium,credit_card
9/21/2018,9:36:56,1,49383,Female,Web,Member,Electronic,Keyboard,33,3,0.1,11,1.1,Medium,credit_card
5/7/2018,13:44:46,2,36201,Female,Web,Member,Electronic,Apple Laptop,250,3,0.1,162.5,16.3,High,money_order
6/30/2018,18:06:42,1,42418,Female,Web,Member,Electronic,Mixer/Juicer,83,1,0.1,2.2,0.2,High,credit_card
12/15/2018,8:16:56,7,50295,Female,Web,Member,Electronic,LED,192,1,0.2,102.4,10.2,Medium,credit_card
6/11/2018,16:28:08,9,11135,Male,Web,Member,Electronic,LCD,65,3,0.2,21.7,2.2,Critical,credit_card
12/22/2018,7:34:13,4,37322,Female,Web,Member,Electronic,Speakers,130,4,0.2,39.6,4,Medium,credit_card
11/5/2018,17:34:26,3,32131,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.1,107,10.7,Medium,credit_card
11/1/2018,12:49:50,7,39661,Female,Web,Member,Electronic,Watch,104,1,0.1,20.9,2.1,High,credit_card
8/9/2018,22:54:54,9,26942,Female,Web,Member,Electronic,Fans,149,1,0.2,63,6.3,High,money_order
5/7/2018,18:04:34,10,52508,Male,Web,Member,Electronic,Iron,222,1,0.1,135.3,13.5,High,credit_card
5/6/2018,15:11:26,4,31967,Male,Web,Member,Electronic,Tablet,199,1,0.1,89.2,8.9,Medium,credit_card
4/25/2018,20:31:35,7,22739,Male,Web,Member,Electronic,Mouse,111,4,0.2,8.8,0.9,Medium,credit_card
7/29/2018,14:10:13,8,48016,Male,Web,Member,Electronic,Keyboard,33,1,0.2,33,3.3,Critical,credit_card
5/24/2018,23:23:56,6,19285,Male,Web,Member,Electronic,Apple Laptop,250,4,0.1,160,16,High,credit_card
11/13/2018,15:16:07,3,56993,Female,Web,Member,Electronic,Mixer/Juicer,83,1,0.2,16.6,1.7,Medium,credit_card
5/7/2018,20:36:52,10,38929,Male,Web,Member,Electronic,LED,192,1,0.2,73.6,7.4,Medium,money_order
5/11/2018,20:45:35,3,29612,Female,Web,Member,Electronic,LCD,65,4,0.1,16.3,1.6,High,debit_card
4/26/2018,18:17:55,6,28603,Female,Web,Member,Electronic,Speakers,130,4,0.2,29.2,2.9,High,credit_card
9/12/2018,23:36:53,8,13014,Male,Web,Member,Electronic,Samsung Mobile,220,2,0.1,126.8,12.7,Medium,money_order
5/14/2018,13:51:10,8,14130,Male,Web,Member,Electronic,Watch,104,2,0.1,21.9,2.2,High,credit_card
3/28/2018,17:01:06,7,11679,Male,Web,Member,Electronic,Fans,149,1,0.2,39.2,3.9,Medium,credit_card
9/6/2018,17:19:53,1,37825,Male,Web,Member,Electronic,Iron,222,3,0.1,135.3,13.5,Critical,credit_card
12/24/2018,16:48:47,7,50342,Male,Web,Member,Electronic,Tablet,199,2,0.2,111,11.1,High,credit_card
10/22/2018,11:48:30,2,38735,Male,Web,Member,Electronic,Mouse,111,1,0.2,8.8,0.9,Critical,credit_card
9/23/2018,18:21:44,4,52660,Female,Web,Member,Electronic,Keyboard,33,1,0.1,33,3.3,Medium,credit_card
7/18/2018,20:02:29,4,46863,Female,Web,Member,Electronic,Apple Laptop,250,2,0.2,145,14.5,Medium,credit_card
10/15/2018,20:36:01,10,15764,Female,Web,Member,Electronic,Mixer/Juicer,83,4,0.1,20.8,2.1,High,credit_card
11/14/2018,14:17:58,5,19133,Female,Web,Member,Electronic,LED,192,1,0.1,83.2,8.3,Critical,credit_card
3/19/2018,16:39:09,2,47059,Male,Web,Member,Electronic,LCD,65,1,0.2,65,6.5,High,credit_card
5/1/2018,18:56:48,6,54606,Female,Web,Member,Electronic,Speakers,130,2,0.2,39.6,4,Medium,credit_card
5/13/2018,20:52:14,1,58013,Female,Web,Member,Electronic,Samsung Mobile,220,3,0.2,126.8,12.7,Critical,credit_card
3/2/2018,21:18:36,5,31984,Male,Web,Member,Electronic,Watch,104,3,0.2,8.4,0.8,Medium,credit_card
10/10/2018,14:28:44,1,30733,Male,Web,Member,Electronic,Fans,149,1,0.2,31.8,3.2,Medium,credit_card
3/21/2018,8:46:01,2,31276,Male,Web,Member,Electronic,Iron,222,2,0.2,124.2,12.4,Medium,credit_card
9/25/2018,10:13:08,4,33244,Male,Web,Member,Electronic,Tablet,199,1,0.1,113,11.3,Medium,credit_card
2/19/2018,23:06:49,1,43129,Female,Web,Member,Electronic,Mouse,111,1,0.2,25.5,2.5,Medium,money_order
11/8/2018,11:55:41,6,24961,Female,Web,Member,Electronic,Keyboard,33,1,0.2,33,3.3,High,credit_card
1/8/2018,16:05:13,6,26346,Male,Web,Member,Electronic,Apple Laptop,250,1,0.1,167.5,16.8,Medium,credit_card
4/27/2018,13:24:07,10,59952,Male,Web,Member,Electronic,Mixer/Juicer,83,1,0.1,2.2,0.2,Medium,credit_card
7/23/2018,17:47:17,10,55775,Female,Web,Member,Electronic,LED,192,1,0.2,73.6,7.4,Medium,money_order
7/25/2018,13:06:45,4,53992,Male,Web,Member,Electronic,LCD,65,1,0.2,13,1.3,High,credit_card
2/13/2018,21:37:44,4,17235,Female,Web,Member,Electronic,Speakers,130,4,0.1,44.8,4.5,High,credit_card
2/18/2018,8:34:17,9,53160,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.2,135.6,13.6,Medium,credit_card
7/20/2018,16:26:29,9,35603,Female,Web,Member,Electronic,Watch,104,4,0.1,11.5,1.2,High,credit_card
6/11/2018,16:54:49,3,39256,Female,Web,Member,Electronic,Fans,149,3,0.2,60.1,6,Medium,credit_card
4/28/2018,11:29:31,9,39887,Female,Web,Member,Electronic,Iron,222,2,0.2,124.2,12.4,High,money_order
7/30/2018,20:03:16,3,29833,Female,Web,Member,Electronic,Tablet,199,4,0.2,103.1,10.3,Medium,credit_card
6/25/2018,22:29:15,8,25005,Female,Web,Member,Electronic,Mouse,111,4,0.2,13.2,1.3,Medium,credit_card
8/18/2018,17:37:05,3,50753,Female,Web,Member,Electronic,Keyboard,33,1,0.1,33,3.3,High,money_order
3/11/2018,15:00:43,7,31863,Female,Web,Member,Electronic,Apple Laptop,250,1,0.2,160,16,High,credit_card
5/28/2018,14:17:55,8,15265,Male,Web,Member,Electronic,Mixer/Juicer,83,1,0.2,16.6,1.7,Medium,credit_card
10/2/2018,12:40:57,2,57557,Male,Web,Member,Electronic,LED,192,1,0.2,108.2,10.8,Medium,credit_card
4/23/2018,23:28:31,10,10524,Female,Web,Member,Electronic,LCD,65,1,0.2,65,6.5,Medium,credit_card
8/8/2018,9:35:22,1,49064,Female,Web,Member,Electronic,Speakers,130,1,0.2,17.5,1.8,Medium,credit_card
6/14/2018,18:08:10,4,25684,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.2,118,11.8,Medium,credit_card
11/3/2018,0:26:04,8,39790,Female,Web,Member,Electronic,Watch,104,2,0.1,17.8,1.8,High,money_order
8/7/2018,14:39:58,4,38579,Female,Web,Member,Electronic,Fans,149,4,0.2,57.1,5.7,High,credit_card
9/30/2018,22:23:53,10,26151,Female,Web,Member,Electronic,Iron,222,2,0.2,124.2,12.4,High,credit_card
8/20/2018,13:02:25,3,14695,Female,Web,Member,Electronic,Tablet,199,3,0.2,107.1,10.7,Medium,credit_card
5/17/2018,22:30:34,3,44815,Male,Web,Member,Electronic,Mouse,111,1,0.1,27.7,2.8,Medium,money_order
11/20/2018,8:38:36,6,46781,Male,Web,Member,Electronic,Keyboard,33,3,0.1,11,1.1,High,credit_card
1/5/2018,17:05:00,6,17493,Female,Web,Member,Electronic,Apple Laptop,250,4,0.1,140,14,Medium,money_order
7/6/2018,0:17:31,7,42896,Male,Web,Member,Electronic,Mixer/Juicer,83,1,0.1,2.2,0.2,Medium,credit_card
8/19/2018,15:02:50,3,29069,Female,Web,Member,Electronic,LED,192,1,0.1,106.2,10.6,Critical,money_order
3/22/2018,10:37:38,2,10685,Female,Web,Member,Electronic,LCD,65,3,0.2,21.7,2.2,High,credit_card
12/27/2018,11:24:45,6,11674,Female,Web,Member,Electronic,Speakers,130,1,0.2,37,3.7,Medium,credit_card
1/6/2018,14:03:19,5,54677,Male,Web,Member,Electronic,Samsung Mobile,220,4,0.1,131.2,13.1,Medium,credit_card
4/10/2018,12:12:10,6,54339,Female,Web,Member,Electronic,Watch,104,1,0.1,18.8,1.9,High,credit_card
8/20/2018,22:26:30,10,10002,Male,Web,Member,Electronic,Fans,149,2,0.1,66,6.6,Critical,credit_card
8/8/2018,20:53:54,3,24799,Female,Web,Member,Electronic,Iron,222,2,0.1,128.7,12.9,Medium,credit_card
5/22/2018,18:54:48,8,53543,Female,Web,Member,Electronic,Tablet,199,3,0.2,89.2,8.9,Medium,credit_card
11/30/2018,15:22:51,9,15702,Female,Web,Member,Electronic,Mouse,111,3,0.2,14.4,1.4,High,credit_card
4/23/2018,7:30:28,8,36031,Male,Web,Member,Electronic,Keyboard,33,1,0.2,6.6,0.7,Critical,credit_card
2/9/2018,23:08:10,3,52039,Female,Web,Member,Electronic,Apple Laptop,250,1,0.2,120,12,Medium,credit_card
12/12/2018,11:50:49,2,38374,Male,Web,Member,Electronic,Mixer/Juicer,83,2,0.1,41.5,4.2,Medium,credit_card
12/30/2018,12:25:34,10,59098,Male,Web,Member,Electronic,LED,192,3,0.1,94.7,9.5,Critical,credit_card
10/17/2018,12:35:59,7,41602,Male,Web,Member,Electronic,LCD,65,4,0.2,16.3,1.6,Medium,credit_card
11/6/2018,15:44:30,7,29859,Female,Web,Member,Electronic,Speakers,130,4,0.2,39.6,4,High,credit_card
4/18/2018,8:06:54,9,14346,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.2,131.2,13.1,Critical,credit_card
9/24/2018,23:11:44,4,57994,Female,Web,Member,Electronic,Watch,104,2,0.2,13.6,1.4,Medium,e_wallet
8/9/2018,12:08:29,3,49422,Male,Web,Member,Electronic,Fans,149,1,0.2,54.1,5.4,High,credit_card
9/16/2018,11:36:50,3,17325,Female,Web,Member,Electronic,Iron,222,3,0.2,108.7,10.9,Critical,money_order
12/9/2018,19:44:33,3,45504,Female,Web,Member,Electronic,Tablet,199,3,0.2,89.2,8.9,High,credit_card
10/1/2018,15:30:51,9,31702,Male,Web,Member,Electronic,Mouse,111,3,0.1,21,2.1,Critical,credit_card
6/22/2018,17:56:35,6,57727,Female,Web,Member,Electronic,Keyboard,33,3,0.2,11,1.1,Medium,credit_card
12/17/2018,14:54:19,10,15370,Female,Web,Member,Electronic,Apple Laptop,250,1,0.2,145,14.5,High,credit_card
3/4/2018,16:48:04,1,59318,Male,Web,Member,Electronic,Mixer/Juicer,83,2,0.2,41.5,4.2,High,credit_card
5/7/2018,18:36:07,3,55746,Male,Web,Member,Electronic,LED,192,1,0.1,83.2,8.3,Medium,credit_card
5/1/2018,21:15:21,10,29741,Male,Web,Member,Electronic,LCD,65,4,0.1,16.3,1.6,High,credit_card
5/19/2018,15:41:12,1,30548,Male,Web,Member,Electronic,Speakers,130,1,0.1,43.5,4.4,Medium,credit_card
10/28/2018,4:20:25,9,46283,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.1,133.4,13.3,High,money_order
12/28/2018,14:31:55,5,17626,Female,Web,Member,Electronic,Watch,104,1,0.2,18.8,1.9,Medium,credit_card
10/14/2018,21:22:06,7,17296,Female,Web,Member,Electronic,Fans,149,4,0.2,39.2,3.9,Medium,credit_card
11/14/2018,2:46:53,3,13518,Male,Web,Member,Electronic,Iron,222,2,0.2,124.2,12.4,High,credit_card
6/24/2018,7:58:59,5,19374,Female,Web,Member,Electronic,Tablet,199,2,0.2,111,11.1,High,credit_card
11/22/2018,11:16:54,10,59241,Female,Web,Member,Electronic,Mouse,111,1,0.2,26.6,2.7,Medium,credit_card
12/11/2018,8:49:47,1,13163,Male,Web,Member,Electronic,Keyboard,33,2,0.1,16.5,1.7,Medium,credit_card
2/21/2018,7:21:54,9,28066,Male,Web,Member,Electronic,Apple Laptop,250,2,0.1,155,15.5,Medium,credit_card
10/16/2018,13:01:19,2,15061,Male,Web,Member,Electronic,Mixer/Juicer,83,3,0.2,27.7,2.8,Medium,credit_card
9/9/2018,14:39:51,9,38384,Male,Web,Member,Electronic,LED,192,1,0.2,104.3,10.4,High,credit_card
11/5/2018,17:52:44,6,21513,Male,Web,Member,Electronic,LCD,65,2,0.2,32.5,3.3,Medium,money_order
10/20/2018,12:05:49,4,16457,Female,Web,Member,Electronic,Speakers,130,1,0.1,43.5,4.4,Medium,credit_card
2/14/2018,11:37:56,8,46707,Male,Web,Member,Electronic,Samsung Mobile,220,2,0.2,122.4,12.2,Medium,credit_card
9/9/2018,16:40:58,3,15555,Male,Web,Member,Electronic,Watch,104,1,0.1,20.9,2.1,Medium,credit_card
5/16/2018,20:50:58,9,12691,Male,Web,Member,Electronic,Fans,149,2,0.2,54.1,5.4,High,credit_card
11/15/2018,10:23:57,9,59082,Female,Web,Member,Electronic,Iron,222,4,0.1,115.4,11.5,High,money_order
11/20/2018,13:12:22,9,17518,Female,Web,Guest,Electronic,Tablet,199,1,0.1,89.2,8.9,High,credit_card
4/9/2018,17:39:01,6,15003,Female,Web,Member,Electronic,Mouse,111,1,0.1,27.7,2.8,High,credit_card
4/22/2018,17:10:38,4,41465,Female,Web,Member,Electronic,Keyboard,33,1,0.2,6.6,0.7,Medium,credit_card
6/9/2018,12:53:44,4,13405,Female,Web,Member,Electronic,Apple Laptop,250,3,0.2,140,14,High,credit_card
12/18/2018,21:15:14,1,53761,Male,Web,Member,Electronic,Mixer/Juicer,83,1,0.1,16.6,1.7,High,money_order
2/5/2018,1:11:20,3,22550,Female,Web,Member,Electronic,LED,192,1,0.2,102.4,10.2,High,credit_card
9/15/2018,22:53:59,3,38763,Female,Web,Member,Electronic,LCD,65,1,0.1,65,6.5,High,credit_card
11/17/2018,11:58:16,6,11144,Male,Web,Member,Electronic,Speakers,130,4,0.2,39.6,4,Medium,credit_card
3/8/2018,11:23:41,4,47825,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.1,129,12.9,Medium,credit_card
7/1/2018,20:49:20,4,46992,Male,Web,Member,Electronic,Watch,104,1,0.2,19.8,2,High,money_order
6/14/2018,15:11:28,2,36288,Female,Web,Member,Electronic,Fans,149,1,0.1,64.5,6.5,Critical,credit_card
1/20/2018,17:52:50,5,47266,Male,Web,Member,Electronic,Iron,222,1,0.1,135.3,13.5,Medium,credit_card
10/15/2018,21:23:39,4,31950,Male,Web,Member,Electronic,Tablet,199,2,0.1,115,11.5,Medium,money_order
11/16/2018,12:56:56,2,26165,Female,Web,Member,Electronic,Mouse,111,3,0.1,27.7,2.8,Medium,credit_card
7/12/2018,12:05:23,3,46233,Female,Web,Member,Electronic,Keyboard,33,1,0.2,6.6,0.7,Medium,credit_card
11/23/2018,11:36:46,2,48517,Female,Web,Member,Electronic,Apple Laptop,250,1,0.1,132.5,13.3,Medium,credit_card
7/1/2018,17:47:38,7,50976,Female,Web,Member,Electronic,Mixer/Juicer,83,2,0.2,41.5,4.2,Medium,credit_card
4/24/2018,8:44:42,7,15053,Male,Web,Member,Electronic,LED,192,2,0.2,92.8,9.3,Medium,credit_card
12/11/2018,13:40:54,10,16544,Male,Web,Member,Electronic,LCD,65,3,0.2,21.7,2.2,Medium,credit_card
5/21/2018,15:02:39,2,53185,Male,Web,Member,Electronic,Speakers,130,4,0.2,24,2.4,Critical,credit_card
4/4/2018,18:50:58,3,30370,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.2,85,8.5,Medium,credit_card
5/10/2018,11:18:48,5,57959,Male,Web,Member,Electronic,Watch,104,3,0.1,20.9,2.1,Medium,money_order
8/5/2018,9:06:12,10,45259,Female,Web,Member,Electronic,Fans,149,4,0.2,45.2,4.5,Medium,money_order
8/14/2018,15:22:57,4,12273,Male,Web,Member,Electronic,Iron,222,1,0.1,139.8,14,Medium,credit_card
12/26/2018,16:45:59,6,29049,Male,Web,Member,Electronic,Tablet,199,2,0.1,107.1,10.7,Critical,money_order
10/3/2018,0:29:40,6,10114,Female,Web,Member,Electronic,Mouse,111,1,0.2,25.5,2.5,Medium,money_order
10/4/2018,20:26:21,8,12514,Male,Web,Member,Electronic,Keyboard,33,1,0.1,33,3.3,Medium,money_order
1/1/2018,20:41:42,7,12946,Female,Web,Member,Electronic,Apple Laptop,250,1,0.1,167.5,16.8,High,credit_card
8/4/2018,1:43:58,8,36254,Female,Web,Member,Electronic,Mixer/Juicer,83,4,0.1,20.8,2.1,Medium,credit_card
5/16/2018,10:33:18,10,49269,Male,Web,Member,Electronic,LED,192,4,0.2,81.3,8.1,Medium,credit_card
12/5/2018,3:46:57,2,28307,Female,Web,Member,Electronic,LCD,65,2,0.2,32.5,3.3,Medium,money_order
9/30/2018,14:20:33,5,29845,Male,Web,Member,Electronic,Speakers,130,2,0.2,39.6,4,Medium,credit_card
12/30/2018,12:55:42,5,53283,Male,Web,Member,Electronic,Samsung Mobile,220,3,0.2,113.6,11.4,Medium,money_order
7/6/2018,1:37:52,3,14351,Male,Web,Member,Electronic,Watch,104,3,0.2,8.4,0.8,Medium,credit_card
6/22/2018,16:19:09,2,45715,Female,Web,Member,Electronic,Fans,149,4,0.2,57.1,5.7,High,money_order
9/3/2018,11:37:07,3,40578,Female,Web,Member,Electronic,Iron,222,3,0.2,108.7,10.9,High,e_wallet
2/25/2018,12:58:12,1,17856,Female,Web,Member,Electronic,Tablet,199,1,0.2,109.1,10.9,High,money_order
11/8/2018,9:44:01,1,58780,Male,Web,Member,Electronic,Mouse,111,2,0.2,22.1,2.2,Medium,credit_card
11/8/2018,10:29:26,1,32664,Female,Web,Member,Electronic,Keyboard,33,3,0.2,11,1.1,High,credit_card
10/29/2018,21:52:35,5,22651,Female,Web,Member,Electronic,Apple Laptop,250,1,0.2,165,16.5,Critical,credit_card
5/17/2018,16:47:12,1,26315,Female,Web,Member,Electronic,Mixer/Juicer,83,3,0.2,27.7,2.8,High,credit_card
8/24/2018,17:59:01,7,27218,Female,Web,Member,Electronic,LED,192,2,0.2,92.8,9.3,High,e_wallet
10/13/2018,11:36:16,4,21160,Female,Web,Member,Electronic,LCD,65,1,0.2,13,1.3,Medium,credit_card
4/23/2018,22:04:55,9,55542,Male,Web,Member,Electronic,Speakers,130,4,0.1,34.4,3.4,Medium,credit_card
5/2/2018,21:33:57,4,20891,Female,Web,Member,Electronic,Samsung Mobile,220,4,0.2,104.8,10.5,Medium,money_order
11/21/2018,15:32:45,5,49576,Female,Web,Member,Electronic,Watch,104,3,0.2,17.8,1.8,Medium,money_order
11/24/2018,22:39:14,4,59029,Male,Web,Member,Electronic,Fans,149,1,0.2,66,6.6,Medium,credit_card
9/9/2018,22:47:50,7,56248,Male,Web,Member,Electronic,Iron,222,1,0.2,133.1,13.3,Medium,debit_card
6/13/2018,22:50:18,3,48031,Male,Web,Member,Electronic,Tablet,199,3,0.2,95.1,9.5,Medium,credit_card
5/21/2018,16:57:43,6,27011,Male,Web,Member,Electronic,Mouse,111,3,0.2,17.7,1.8,High,credit_card
